ID,Num_of_Vehicle,Num_Of_Pedestrians,Num_of_Minimal_Injuries,Num_of_Minor_Injuries,Num_of_Major_Injuries,Num_of_Fatal_Injuries,City,Address,Location type,Neighborhood,Suburb,Lat,Long,Place_name,Population,Population_density_persqm,Day,Time,Hour,Minute,AMPM,Notation12,Calendar_Date,Month,Year,Quarter,is_Business_Day,Visibility,Light,Road_surface,Traffic_Control,is_day,temperature,sunset,sunrise,precipitation
79,1,1,0,0,1,0,Ottawa,TIMBERMILL ST @ TRESA CRT,Intersection,Blossom Park,Gloucester,45.3474844,-75.63563796,Gloucester,150012,500,Friday,0:13,0,13,AM,12:13,2017-08-11,August,2017,3rd,Yes,clear,dark,dry,stop sign,0,17.4,2017-08-11T19:15,2017-08-11T04:59,0.0
80,2,0,0,0,1,0,Ottawa,ANDERSON RD btwn DOLMAN RIDGE RD & WEIR RD,Midblock,Gloucester-Southgate,Gloucester,45.41633625,-75.56565565,Gloucester,150012,500,Saturday,13:14,13,14,PM,1:14,2017-08-12,August,2017,3rd,No,clear,daylight,dry,no control,1,21.8,2017-08-12T19:14,2017-08-12T05:00,0.4
81,3,0,0,2,1,0,Ottawa,FOURTH LINE RD @ COMMUNITY WAY,Intersection,Unknown,Ottawa,45.1289334,-75.71299671,Ottawa,5501,3865,Saturday,14:28,14,28,PM,2:28,2017-09-09,September,2017,3rd,No,clear,daylight,dry,no control,1,18.0,2017-09-09T18:25,2017-09-09T05:34,0.0
82,1,0,0,0,1,0,Ottawa,HWY417 HUNT CLUB IC109 RAMP26 btwn HIGHWAY 417 WB & HUNT CLUB RD EB,Midblock,Gloucester-Southgate,Gloucester,45.38551722,-75.58310921,Gloucester,150012,500,Tuesday,2:42,2,42,AM,2:42,2017-09-05,September,2017,3rd,Yes,rain,dark,wet,no control,0,17.2,2017-09-05T18:32,2017-09-05T05:29,0.0
83,1,0,0,0,1,0,Ottawa,8TH LINE RD @ GLENWOOD DR,Intersection,Unknown,Ottawa,45.22556725,-75.46740603,Ottawa,5501,3865,Saturday,0:44,0,44,AM,12:44,2017-08-19,August,2017,3rd,No,clear,dark,dry,no control,0,20.8,2017-08-19T19:02,2017-08-19T05:08,0.0
84,2,0,0,1,1,0,Ottawa,RIVERSIDE DR @ SAN REMO PRIV,Intersection,Unknown,Ottawa,45.41048281,-75.66209327,Ottawa,5501,3865,Tuesday,15:57,15,57,PM,3:57,2017-09-05,September,2017,3rd,Yes,clear,daylight,dry,traffic signal,1,20.6,2017-09-05T18:32,2017-09-05T05:29,0.0
85,2,0,1,0,1,0,Ottawa,TRIM RD btwn 150 S OF INNES RD & INNES RD,Midblock,Notting Gate,Orléans,45.46951681,-75.45365723,Orléans,139309,677,Wednesday,7:56,7,56,AM,7:56,2017-08-30,August,2017,3rd,Yes,clear,daylight,dry,no control,1,13.9,2017-08-30T18:43,2017-08-30T05:21,0.0
86,3,0,0,3,1,2,Ottawa,DALMENY RD btwn 5TH LINE RD & CAMPBELLCROFT RD,Midblock,Unknown,Ottawa,45.16042673,-75.50201947,Ottawa,5501,3865,Thursday,6:56,6,56,AM,6:56,2017-09-07,September,2017,3rd,Yes,rain,dawn,wet,no control,1,13.0,2017-09-07T18:28,2017-09-07T05:31,0.0
87,1,1,0,0,1,0,Ottawa,KLONDIKE RD @ MARCH RD,Intersection,Kanata North,Kanata,45.35508775,-75.93251827,Kanata,117304,1965,Thursday,6:14,6,14,AM,6:14,2017-08-17,August,2017,3rd,Yes,clear,dawn,dry,traffic signal,1,14.2,2017-08-17T19:07,2017-08-17T05:07,0.0
88,1,0,0,0,1,0,Ottawa,CRAIG'S SIDE RD btwn CARP RD & FARMLAND RD,Midblock,Unknown,Ottawa,45.34717228,-76.06200689,Ottawa,5501,3865,Monday,16:14,16,14,PM,4:14,2017-08-14,August,2017,3rd,Yes,clear,daylight,dry,no control,1,24.8,2017-08-14T19:12,2017-08-14T05:04,0.1
89,2,0,0,0,1,0,Ottawa,BANK ST @ SECOND AVE,Intersection,Unknown,The Glebe,45.40371382,-75.68877778,The Glebe,13055,4828,Saturday,10:54,10,54,AM,10:54,2017-09-30,September,2017,3rd,No,clear,daylight,dry,stop sign,1,12.2,2017-09-30T17:45,2017-09-30T06:00,0.0
90,2,0,0,0,1,0,Ottawa,ALBERT ST @ BAY ST,Intersection,Chinatown,Centretown,45.41747431,-75.70599531,Centretown,25687,12231,Thursday,22:48,22,48,PM,10:48,2017-09-21,September,2017,3rd,Yes,clear,dark,dry,traffic signal,0,18.2,2017-09-21T18:02,2017-09-21T05:49,0.0
91,1,0,0,0,1,0,Ottawa,LEES AVE btwn MAIN ST & ROSEMERE AVE,Midblock,Unknown,Old Ottawa East,45.41261185,-75.67827506,Old Ottawa East,8663,4319,Tuesday,23:15,23,15,PM,11:15,2017-09-26,September,2017,3rd,Yes,clear,dark,dry,no control,0,22.4,2017-09-26T17:52,2017-09-26T05:55,0.0
92,4,0,0,1,1,0,Ottawa,REGIONAL ROAD 174,Midblock,Beacon Hill-Cyrville,Gloucester,45.4285917,-75.61204223,Gloucester,150012,500,Thursday,9:03,9,3,AM,9:03,2017-09-28,September,2017,3rd,Yes,clear,daylight,dry,no control,1,12.8,2017-09-28T17:48,2017-09-28T05:57,0.0
93,1,0,0,0,1,0,Ottawa,RICHARDSON SIDE RD btwn DAVID MANCHESTER RD & WILLIAM MOONEY RD,Midblock,Unknown,Ottawa,45.27817142,-75.99534273,Ottawa,5501,3865,Saturday,12:52,12,52,PM,12:52,2017-09-16,September,2017,3rd,No,clear,daylight,dry,no control,1,25.7,2017-09-16T18:13,2017-09-16T05:44,0.0
94,1,1,0,0,1,0,Ottawa,BANK ST @ MCLEOD ST,Intersection,Golden Triangle,Centretown,45.41147941,-75.69320628,Centretown,25687,12231,Wednesday,8:30,8,30,AM,8:30,2017-10-04,October,2017,4th,Yes,clear,daylight,dry,stop sign,1,17.0,2017-10-04T17:37,2017-10-04T06:05,0.9
95,1,1,0,2,1,0,Ottawa,ELGIN ST @ SOMERSET ST,Intersection,Golden Triangle,Centretown,45.41783826,-75.69037012,Centretown,25687,12231,Thursday,10:38,10,38,AM,10:38,2017-09-14,September,2017,3rd,Yes,clear,daylight,dry,traffic signal,1,22.1,2017-09-14T18:15,2017-09-14T05:40,0.0
96,2,0,1,0,1,0,Ottawa,MARCH RD btwn MAXWELL RD & MURPHY CRT,Midblock,Kanata North,Kanata,45.3688067,-75.95007526,Kanata,117304,1965,Sunday,11:02,11,2,AM,11:02,2017-09-17,September,2017,3rd,No,clear,daylight,dry,no control,1,25.6,2017-09-17T18:10,2017-09-17T05:45,0.0
97,2,0,0,2,1,0,Ottawa,INNES RD @ ORCHARDVIEW AVE/ESPRIT DR,Intersection,Avalon,Orléans,45.46438573,-75.4763773,Orléans,139309,677,Thursday,11:42,11,42,AM,11:42,2017-09-28,September,2017,3rd,Yes,clear,daylight,dry,traffic signal,1,14.0,2017-09-28T17:47,2017-09-28T05:56,0.0
98,2,0,0,1,1,1,Ottawa,8TH LINE RD @ PARKWAY RD,Intersection,Unknown,Ottawa,45.28761467,-75.5009784,Ottawa,5501,3865,Friday,17:59,17,59,PM,5:59,2017-09-22,September,2017,3rd,Yes,clear,daylight,dry,stop sign,1,23.8,2017-09-22T17:59,2017-09-22T05:49,0.0
99,1,0,0,0,1,0,Ottawa,OR174 IC112 RAMP15 btwn BLAIR RD & REGIONAL ROAD 174,Midblock,Orléans West-Innes,Gloucester,45.43377494,-75.60151526,Gloucester,150012,500,Friday,19:46,19,46,PM,7:46,2017-09-22,September,2017,3rd,Yes,clear,dark,loose sand or gravel,no control,0,21.2,2017-09-22T17:59,2017-09-22T05:50,0.0
100,2,0,0,0,1,0,Ottawa,GUIGUES AVE @ KING EDWARD AVE,Intersection,Byward Market,Lowertown,45.433184,-75.68969,Lowertown,9605,6052,Friday,21:14,21,14,PM,9:14,2017-09-22,September,2017,3rd,Yes,clear,dark,dry,stop sign,0,21.5,2017-09-22T18:00,2017-09-22T05:50,0.0
101,3,0,0,1,1,1,Ottawa,BOUNDARY RD @ HWY 417 BOUNDARY IC96R15/51,Intersection,Unknown,Gloucester,45.3474101,-75.4445157,Gloucester,150012,500,Wednesday,0:19,0,19,AM,12:19,2017-10-04,October,2017,4th,Yes,rain,dark,wet,stop sign,0,14.9,2017-10-04T17:36,2017-10-04T06:04,0.0
102,1,0,0,0,1,0,Ottawa,CONROY RD btwn ST. LAURENT BLVD & WALKLEY RD,Midblock,Gloucester-Southgate,Ottawa,45.38170036,-75.62863424,Ottawa,5501,3865,Saturday,18:45,18,45,PM,6:45,2017-09-23,September,2017,3rd,No,clear,dusk,dry,no control,0,24.2,2017-09-23T17:58,2017-09-23T05:51,0.0
103,2,0,0,0,1,0,Ottawa,BESSERER ST @ WALLER ST,Intersection,Byward Market,Lowertown,45.42677838,-75.68831069,Lowertown,9605,6052,Friday,9:13,9,13,AM,9:13,2017-09-29,September,2017,3rd,Yes,clear,daylight,dry,traffic signal,1,11.3,2017-09-29T17:46,2017-09-29T05:59,0.0
104,1,0,0,0,1,0,Ottawa,MEADOWLANDS DR    W btwn MERIVALE RD & TURN LANE,Midblock,Meadowlands,Nepean,45.3506884,-75.73409276,Nepean,186593,860,Tuesday,6:50,6,50,AM,6:50,2017-09-19,September,2017,3rd,Yes,clear,dawn,dry,no control,1,17.5,2017-09-19T18:06,2017-09-19T05:46,0.0
105,1,1,0,0,0,1,Ottawa,CLYDE AVE btwn BASELINE RD & MAITLAND AVE,Midblock,College,Ottawa,45.36189541,-75.74003224,Ottawa,5501,3865,Sunday,1:30,1,30,AM,1:30,2017-09-24,September,2017,3rd,No,clear,dark,dry,no control,0,20.8,2017-09-24T17:56,2017-09-24T05:53,0.0
106,1,1,0,0,1,0,Ottawa,ALBERT ST @ METCALFE ST,Intersection,Unknown,Centretown,45.42163473,-75.69636003,Centretown,25687,12231,Friday,13:21,13,21,PM,1:21,2017-09-29,September,2017,3rd,Yes,clear,daylight,dry,traffic signal,1,13.3,2017-09-29T17:46,2017-09-29T05:59,0.0
107,2,0,0,1,1,0,Ottawa,INNES RD @ 215 W OF CYRVILLE RD/HOME DEPOT W,Intersection,Beacon Hill-Cyrville,Gloucester,45.4154466,-75.60479761,Gloucester,150012,500,Tuesday,7:08,7,8,AM,7:08,2017-10-31,October,2017,4th,Yes,clear,daylight,dry,traffic signal,1,5.6,2017-10-31T16:50,2017-10-31T06:41,0.0
108,2,0,1,1,1,0,Ottawa,MCARTHUR AVE btwn ALLEN BLVD & CRETE PL,Midblock,Unknown,Vanier,45.431483,-75.65841967,Vanier,18469,4622,Tuesday,17:25,17,25,PM,5:25,2017-10-10,October,2017,4th,Yes,clear,daylight,dry,no control,1,18.2,2017-10-10T17:26,2017-10-10T06:12,0.0
109,1,1,0,0,0,1,Ottawa,LAJOIE ST @ MONTREAL RD,Intersection,Unknown,Vanier,45.43676935,-75.65981127,Vanier,18469,4622,Friday,10:15,10,15,AM,10:15,2017-11-03,November,2017,4th,Yes,clear,daylight,dry,traffic signal,1,10.1,2017-11-03T16:46,2017-11-03T06:45,0.0
110,2,0,0,1,1,0,Ottawa,REGIONAL ROAD 174 btwn OR174 IC112 RAMP15 & TRANSIT,Midblock,Orléans West-Innes,Gloucester,45.43442787,-75.60040747,Gloucester,150012,500,Thursday,0:02,0,2,AM,12:02,2017-10-19,October,2017,4th,Yes,clear,dark,dry,no control,0,12.8,2017-10-19T17:10,2017-10-19T06:24,0.0
111,2,0,0,1,1,0,Ottawa,JOHN QUINN RD @ MITCH OWENS RD,Intersection,Unknown,Ottawa,45.29518462,-75.53366273,Ottawa,5501,3865,Wednesday,15:56,15,56,PM,3:56,2017-11-22,November,2017,4th,Yes,clear,daylight,dry,stop sign,1,-1.3,2017-11-22T16:26,2017-11-22T07:10,0.0
112,1,0,0,0,0,1,Ottawa,FLEWELLYN RD btwn RIDINGVIEW CRES & WEST HEALEY AVE,Midblock,Unknown,Ottawa,45.23101365,-75.91305222,Ottawa,5501,3865,Monday,7:18,7,18,AM,7:18,2017-11-27,November,2017,4th,Yes,clear,daylight,wet,no control,0,-4.9,2017-11-27T16:24,2017-11-27T07:18,0.0
113,1,3,0,3,1,0,Ottawa,LEES AVE btwn HWY417 IC118 RAMP45 & TRANSIT,Midblock,Unknown,Old Ottawa East,45.41540583,-75.67153097,Old Ottawa East,8663,4319,Thursday,18:07,18,7,PM,6:07,2017-11-09,November,2017,4th,Yes,rain,dark,wet,no control,0,6.7,2017-11-09T16:39,2017-11-09T06:53,0.0
114,1,1,0,0,1,0,Ottawa,KENT ST @ LAURIER AVE,Intersection,Chinatown,Centretown,45.41761754,-75.70121279,Centretown,25687,12231,Wednesday,14:51,14,51,PM,2:51,2017-11-15,November,2017,4th,Yes,clear,daylight,dry,traffic signal,1,6.0,2017-11-15T16:32,2017-11-15T07:02,0.0
115,1,1,0,0,1,0,Ottawa,PAMILLA ST @ PRESTON ST,Intersection,Little Italy,Ottawa,45.3992743,-75.70871636,Ottawa,5501,3865,Monday,14:15,14,15,PM,2:15,2017-11-20,November,2017,4th,Yes,clear,daylight,dry,traffic signal,1,-0.8,2017-11-20T16:28,2017-11-20T07:09,0.0
116,2,0,0,0,1,0,Ottawa,TANDALEE CRES @ STONEHAVEN DR,Intersection,Kanata South,Kanata,45.28307094,-75.84559967,Kanata,117304,1965,Thursday,23:32,23,32,PM,11:32,2017-11-09,November,2017,4th,Yes,clear,dark,ice,stop sign,0,-1.4,2017-11-09T16:40,2017-11-09T06:54,0.0
117,2,0,0,1,1,0,Ottawa,PRINCE OF WALES DR btwn CARSONBY RD W & ORMOND RD,Midblock,Unknown,Ottawa,45.16824493,-75.71326598,Ottawa,5501,3865,Monday,17:08,17,8,PM,5:08,2017-11-13,November,2017,4th,Yes,clear,dark,dry,no control,0,-0.2,2017-11-13T16:35,2017-11-13T06:58,0.0
118,1,0,1,0,1,0,Ottawa,DIAMONDVIEW RD btwn BAIRD SIDE RD & THOMAS A. DOLAN PKWY,Midblock,Unknown,Ottawa,45.38407034,-76.13203903,Ottawa,5501,3865,Tuesday,15:53,15,53,PM,3:53,2017-11-14,November,2017,4th,Yes,clear,daylight,dry,no control,1,3.3,2017-11-14T16:35,2017-11-14T07:02,0.0
119,1,1,0,0,1,0,Ottawa,BELFAST RD @ ST. LAURENT BLVD,Intersection,Unknown,Ottawa,45.41182733,-75.63045992,Ottawa,5501,3865,Tuesday,7:00,7,0,AM,7:00,2017-11-21,November,2017,4th,Yes,clear,dawn,dry,traffic signal,0,1.8,2017-11-21T16:26,2017-11-21T07:10,0.0
120,1,1,0,0,1,0,Ottawa,YORK ST WB btwn BYWARD MARKE SQ & SUSSEX DR,Midblock,Byward Market,Lowertown,45.42789917,-75.69385245,Lowertown,9605,6052,Friday,2:33,2,33,AM,2:33,2017-11-17,November,2017,4th,Yes,clear,dark,dry,no control,0,-1.6,2017-11-17T16:30,2017-11-17T07:05,0.0
121,2,0,0,0,1,0,Ottawa,WELLINGTON ST @ HAMILTON AVE,Intersection,Unknown,Hintonburg,45.40045339,-75.7300508,Hintonburg,8696,6955,Friday,20:01,20,1,PM,8:01,2017-12-01,December,2017,4th,Yes,clear,dark,dry,stop sign,0,0.0,2017-12-01T16:21,2017-12-01T07:22,0.0
122,1,1,0,0,0,1,Ottawa,KENT ST @ QUEEN ST,Intersection,Unknown,Centretown,45.41963316,-75.7029307,Centretown,25687,12231,Friday,10:36,10,36,AM,10:36,2017-12-08,December,2017,4th,Yes,clear,daylight,dry,traffic signal,1,-1.7,2017-12-08T16:19,2017-12-08T07:30,0.0
123,1,0,1,0,1,0,Ottawa,MITCH OWENS RD btwn FARMERS WAY & YORKS CORNERS RD,Midblock,Unknown,Gloucester,45.31958088,-75.47445013,Gloucester,150012,500,Tuesday,14:20,14,20,PM,2:20,2017-12-12,December,2017,4th,Yes,snow,daylight,packed snow,no control,1,-5.3,2017-12-12T16:19,2017-12-12T07:32,0.5
124,3,0,1,1,1,1,Ottawa,REGIONAL ROAD 174 btwn QUIGLEY HILL RD & REGIONAL ROAD 174 DIVIDED,Midblock,Cardinal Creek Village,Orléans,45.50288488,-75.47574341,Orléans,139309,677,Saturday,22:20,22,20,PM,10:20,2017-12-16,December,2017,4th,No,clear,dark,dry,no control,0,-12.7,2017-12-16T16:19,2017-12-16T07:36,0.0
125,3,0,0,0,1,0,Ottawa,HWY 417 INNES IC112R57 @ INNES RD,Intersection,Unknown,Gloucester,45.41327046,-75.61206152,Gloucester,150012,500,Wednesday,15:53,15,53,PM,3:53,2017-12-06,December,2017,4th,Yes,clear,daylight,dry,traffic signal,1,2.6,2017-12-06T16:19,2017-12-06T07:27,0.0
126,1,0,0,0,1,0,Ottawa,KINBURN SIDE RD btwn JOHN SHAW RD & LOGGERS WAY,Midblock,Unknown,Ottawa,45.39762078,-76.17911084,Ottawa,5501,3865,Wednesday,19:22,19,22,PM,7:22,2017-12-06,December,2017,4th,Yes,clear,dark,dry,no control,0,-0.5,2017-12-06T16:21,2017-12-06T07:29,0.0
127,1,1,0,0,1,0,Ottawa,PLEASANT PARK RD @ ST. LAURENT BLVD,Intersection,Hawthorne Meadows,Ottawa,45.3957121,-75.62128167,Ottawa,5501,3865,Tuesday,18:06,18,6,PM,6:06,2017-12-12,December,2017,4th,Yes,snow,dark,packed snow,traffic signal,0,-5.7,2017-12-12T16:19,2017-12-12T07:33,0.2
128,1,0,0,0,1,0,Ottawa,LEITRIM RD btwn ALBION RD & HIGH RD,Midblock,Gloucester-Southgate,Gloucester,45.31411841,-75.63850387,Gloucester,150012,500,Tuesday,18:20,18,20,PM,6:20,2017-12-12,December,2017,4th,Yes,snow,dark,ice,no control,0,-6.0,2017-12-12T16:19,2017-12-12T07:33,0.2
129,1,1,0,0,1,0,Ottawa,WOODROFFE AVE @ CLARIDGE DR/STONEWAY DR N,Intersection,Barrhaven East,Nepean,45.28769977,-75.72522002,Nepean,186593,860,Thursday,14:33,14,33,PM,2:33,2017-12-14,December,2017,4th,Yes,clear,daylight,dry,traffic signal,1,-13.5,2017-12-14T16:20,2017-12-14T07:34,0.0
130,1,1,0,0,1,0,Ottawa,IRIS ST @ WOODROFFE AVE,Intersection,College,Ottawa,45.3575526,-75.76628732,Ottawa,5501,3865,Thursday,15:16,15,16,PM,3:16,2017-12-14,December,2017,4th,Yes,clear,daylight,dry,traffic signal,1,-11.4,2017-12-14T16:20,2017-12-14T07:35,0.0
131,1,1,0,0,1,0,Ottawa,MEADOWLANDS DR btwn GRANT CARMAN DR & MERIVALE RD,Midblock,City View,Nepean,45.35191727,-75.73160153,Nepean,186593,860,Tuesday,7:07,7,7,AM,7:07,2017-12-12,December,2017,4th,Yes,snow,dawn,packed snow,no control,0,-8.5,2017-12-12T16:20,2017-12-12T07:33,0.6
132,1,1,1,0,1,0,Ottawa,ARNOT RD @ DYNES RD,Intersection,Courtland Park,Ottawa,45.36740457,-75.71111119,Ottawa,5501,3865,Monday,15:18,15,18,PM,3:18,2017-12-04,December,2017,4th,Yes,clear,daylight,dry,stop sign,1,4.2,2017-12-04T16:20,2017-12-04T07:25,0.0
133,1,1,0,0,1,0,Ottawa,BANK ST @ WALKLEY RD,Intersection,Brookfield Gardens,Ottawa,45.37041361,-75.66329054,Ottawa,5501,3865,Monday,16:47,16,47,PM,4:47,2017-12-04,December,2017,4th,Yes,clear,dusk,dry,traffic signal,1,2.9,2017-12-04T16:20,2017-12-04T07:25,0.0
134,1,1,0,0,1,0,Ottawa,BRIDLE PARK DR @ STONEHAVEN DR,Intersection,Kanata South,Bridlewood,45.28495328,-75.84596202,Bridlewood,11307,4060,Thursday,17:59,17,59,PM,5:59,2017-12-07,December,2017,4th,Yes,clear,dark,dry,traffic signal,0,-0.3,2017-12-07T16:20,2017-12-07T07:29,0.0
135,1,0,0,0,1,0,Ottawa,REGIONAL ROAD 174 btwn OR174 IC105 RAMP16 & OR174 IC109 RAMP64,Midblock,Beacon Hill-Cyrville,Gloucester,45.45449587,-75.58149017,Gloucester,150012,500,Friday,2:43,2,43,AM,2:43,2017-12-08,December,2017,4th,Yes,clear,dark,dry,no control,0,-3.0,2017-12-08T16:19,2017-12-08T07:29,0.0
136,1,0,0,0,1,0,Ottawa,HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61,Midblock,Unknown,Ottawa,45.28236797,-75.95567194,Ottawa,5501,3865,Thursday,19:40,19,40,PM,7:40,2017-01-19,January,2017,1st,Yes,clear,dark,wet,no control,0,0.4,2017-01-19T16:52,2017-01-19T07:36,0.0
137,2,0,1,0,1,0,Ottawa,HIGHWAY 416 btwn HWY416 IC57 RAMP34 & HWY416 IC66 RAMP53,Midblock,Unknown,Nepean,45.264897,-75.79098482,Nepean,186593,860,Sunday,12:05,12,5,PM,12:05,2017-02-05,February,2017,1st,No,snow,daylight,wet,no control,1,-1.4,2017-02-05T17:16,2017-02-05T07:18,0.2
138,2,0,0,0,0,1,Ottawa,HIGHWAY 417 btwn HWY417 IC124 RAMP55 & HWY417 IC124 RAMP57,Midblock,Unknown,Ottawa,45.38386576,-75.73979758,Ottawa,5501,3865,Friday,5:50,5,50,AM,5:50,2017-02-10,February,2017,1st,Yes,clear,dark,dry,no control,0,-17.4,2017-02-10T17:23,2017-02-10T07:11,0.0
139,3,0,0,3,1,0,Ottawa,BREWER RD @ BRONSON AVE,Intersection,Unknown,Ottawa,45.38696669,-75.69153331,Ottawa,5501,3865,Saturday,17:27,17,27,PM,5:27,2017-12-30,December,2017,4th,No,clear,dark,loose snow,traffic signal,0,-16.9,2017-12-30T16:28,2017-12-30T07:42,0.0
140,3,0,0,0,2,0,Ottawa,HAZELDEAN RD @ MANTRA ST/TILLAGE ST,Intersection,Unknown,Kanata,45.28867479,-75.90314454,Kanata,117304,1965,Wednesday,16:56,16,56,PM,4:56,2017-12-20,December,2017,4th,Yes,clear,dusk,dry,traffic signal,1,-7.9,2017-12-20T16:23,2017-12-20T07:39,0.0
141,3,0,0,1,0,1,Ottawa,WEST HUNT CLUB RD WB btwn CEDARVIEW RD & GREENBANK RD,Midblock,Arlington Woods,Nepean,45.32175887,-75.77813974,Nepean,186593,860,Friday,15:44,15,44,PM,3:44,2017-12-22,December,2017,4th,Yes,clear,daylight,packed snow,no control,1,-10.9,2017-12-22T16:23,2017-12-22T07:40,0.1
142,3,1,0,0,1,0,Ottawa,BASELINE RD btwn FARLANE BLVD & MERIVALE RD,Midblock,Unknown,Ottawa,45.36586099,-75.72947507,Ottawa,5501,3865,Sunday,17:55,17,55,PM,5:55,2017-12-24,December,2017,4th,No,clear,dark,wet,no control,0,-6.2,2017-12-24T16:24,2017-12-24T07:40,0.0
143,2,0,0,5,1,0,Ottawa,WEST HUNT CLUB RD btwn HUNT CLUB RD & PRINCE OF WALES DR,Midblock,Knoxdale-Merivale,Nepean,45.33409072,-75.69845085,Nepean,186593,860,Sunday,1:50,1,50,AM,1:50,2017-12-31,December,2017,4th,No,clear,dark,wet,no control,0,-22.5,2017-12-31T16:29,2017-12-31T07:42,0.0
144,1,0,0,0,1,0,Ottawa,HIGHWAY 416 btwn HWY416 IC66 RAMP62 & HWY416 IC72 RAMP24,Midblock,Unknown,Barrhaven West,45.29822503,-75.79225949,Barrhaven West,103234,2404,Wednesday,17:15,17,15,PM,5:15,2017-03-29,March,2017,1st,Yes,clear,daylight,dry,no control,1,4.9,2017-03-29T18:27,2017-03-29T05:48,0.0
145,1,1,0,0,0,1,Ottawa,HWY417 IC88 RAMP16 btwn HIGHWAY 417 & ROCKDALE RD,Midblock,Unknown,Ottawa,45.33658636,-75.34410033,Ottawa,5501,3865,Sunday,0:30,0,30,AM,12:30,2017-07-02,July,2017,3rd,No,clear,dark,dry,no control,0,18.8,2017-07-02T19:52,2017-07-02T04:18,0.0
146,2,0,1,0,0,1,Ottawa,HIGHWAY 417 btwn HWY417 IC129 RAMP61 & TRANSIT,Midblock,Bay,Ottawa,45.35590593,-75.7783179,Ottawa,5501,3865,Sunday,12:02,12,2,PM,12:02,2017-07-09,July,2017,3rd,No,clear,daylight,dry,no control,1,21.7,2017-07-09T19:52,2017-07-09T04:24,0.0
147,1,0,0,0,1,0,Ottawa,HIGHWAY 416 btwn HWY416 IC42 RAMP34 & HWY416 IC49 RAMP43,Midblock,Unknown,Ottawa,45.12630887,-75.67530738,Ottawa,5501,3865,Friday,23:30,23,30,PM,11:30,2017-08-11,August,2017,3rd,Yes,clear,dark,dry,no control,0,18.6,2017-08-11T19:15,2017-08-11T05:00,0.0
148,1,0,0,0,0,1,Ottawa,HIGHWAY 417 btwn HWY417 IC112 RAMP54 & HWY417 IC113 RAMP85,Midblock,Beacon Hill-Cyrville,Gloucester,45.4182742,-75.61384066,Gloucester,150012,500,Sunday,9:39,9,39,AM,9:39,2017-08-13,August,2017,3rd,No,clear,daylight,dry,no control,1,20.3,2017-08-13T19:12,2017-08-13T05:01,0.0
149,1,0,0,0,1,0,Ottawa,HIGHWAY 416 btwn HWY416 IC66 RAMP24 & HWY416 IC66 RAMP52,Midblock,Unknown,Barrhaven West,45.2699328,-75.79478714,Barrhaven West,103234,2404,Tuesday,13:00,13,0,PM,1:00,2017-08-22,August,2017,3rd,Yes,rain,daylight,wet,no control,1,23.1,2017-08-22T18:58,2017-08-22T05:13,0.4
150,2,0,0,1,1,0,Ottawa,HIGHWAY 416 btwn HWY416 IC49 RAMP42 & HWY416 IC57 RAMP24,Midblock,Unknown,Ottawa,45.1723732,-75.69994933,Ottawa,5501,3865,Thursday,6:30,6,30,AM,6:30,2017-10-26,October,2017,4th,Yes,clear,dark,dry,no control,0,5.8,2017-10-26T16:59,2017-10-26T06:34,0.0
151,1,0,0,0,1,1,Ottawa,HWY417 IC118 RAMP35 btwn HWY417 IC118 RAMP45 & MANN AVE OVERPASS,Midblock,Unknown,Old Ottawa East,45.41530858,-75.67493142,Old Ottawa East,8663,4319,Thursday,3:25,3,25,AM,3:25,2017-08-03,August,2017,3rd,Yes,clear,dark,dry,no control,0,18.0,2017-08-03T19:27,2017-08-03T04:49,0.0
152,1,0,0,0,1,0,Ottawa,HWY417 IC118 RAMP76 btwn HIGHWAY 417 & HWY417 IC118 RAMP43,Midblock,Unknown,Ottawa,45.41652558,-75.67477442,Ottawa,5501,3865,Sunday,14:24,14,24,PM,2:24,2017-08-06,August,2017,3rd,No,clear,daylight,dry,no control,1,19.3,2017-08-06T19:23,2017-08-06T04:53,0.0
153,2,0,1,0,1,0,Ottawa,FARMERS WAY @ RUSSELL RD,Intersection,Unknown,Gloucester,45.3721155,-75.51297246,Gloucester,150012,500,Wednesday,9:17,9,17,AM,9:17,2018-01-10,January,2018,1st,Yes,clear,daylight,wet,stop sign,1,-16.6,2018-01-10T16:39,2018-01-10T07:40,0.0
154,2,0,0,1,0,1,Ottawa,FRENCH HILL RD @ SARSFIELD RD,Intersection,Unknown,Ottawa,45.47782208,-75.36417109,Ottawa,5501,3865,Friday,12:20,12,20,PM,12:20,2018-01-12,January,2018,1st,Yes,"fog, mist, smoke, dust",daylight,wet,stop sign,1,9.0,2018-01-12T16:40,2018-01-12T07:38,0.3
155,2,0,0,1,1,0,Ottawa,TERRY FOX DR N @ FLAMBOROUGH WAY/INNOVATION DR,Intersection,Kanata North,Kanata,45.34514617,-75.93102667,Kanata,117304,1965,Saturday,14:18,14,18,PM,2:18,2018-01-13,January,2018,1st,No,clear,daylight,loose snow,traffic signal,1,-15.3,2018-01-13T16:44,2018-01-13T07:40,0.0
